NAICS 	NAICS Title
33311116	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311106	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311103	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33392201	CONVEYOR & CONVEYING EQUIPMENT MANUFACTURING      
33311101	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311104	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311107	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311109	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311111	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311117	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311118	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311114	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311105	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311108	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311115	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311110	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311120	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311112	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311119	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311113	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311102	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33311121	FARM MACHINERY & EQUIPMENT MANUFACTURING          
33221622	SAW BLADE & HANDTOOL MANUFACTURING                
33311207	LAWN & GARDEN TRACTOR/HOME LAWN/GARDEN EQUIP MFG  
33311201	LAWN & GARDEN TRACTOR/HOME LAWN/GARDEN EQUIP MFG  
33221618	SAW BLADE & HANDTOOL MANUFACTURING                
33311203	LAWN & GARDEN TRACTOR/HOME LAWN/GARDEN EQUIP MFG  
33311206	LAWN & GARDEN TRACTOR/HOME LAWN/GARDEN EQUIP MFG  
33311204	LAWN & GARDEN TRACTOR/HOME LAWN/GARDEN EQUIP MFG  
33221631	SAW BLADE & HANDTOOL MANUFACTURING                
33311202	LAWN & GARDEN TRACTOR/HOME LAWN/GARDEN EQUIP MFG  
33221632	SAW BLADE & HANDTOOL MANUFACTURING                
33311205	LAWN & GARDEN TRACTOR/HOME LAWN/GARDEN EQUIP MFG  
33312014	CONSTRUCTION MACHINERY MANUFACTURING              
33312004	CONSTRUCTION MACHINERY MANUFACTURING              
33312006	CONSTRUCTION MACHINERY MANUFACTURING              
33312007	CONSTRUCTION MACHINERY MANUFACTURING              
33312009	CONSTRUCTION MACHINERY MANUFACTURING              
33312020	CONSTRUCTION MACHINERY MANUFACTURING              
33312016	CONSTRUCTION MACHINERY MANUFACTURING              
33312024	CONSTRUCTION MACHINERY MANUFACTURING              
33312010	CONSTRUCTION MACHINERY MANUFACTURING              
33312003	CONSTRUCTION MACHINERY MANUFACTURING              
33312005	CONSTRUCTION MACHINERY MANUFACTURING              
33312013	CONSTRUCTION MACHINERY MANUFACTURING              
33312019	CONSTRUCTION MACHINERY MANUFACTURING              
33312015	CONSTRUCTION MACHINERY MANUFACTURING              
33312002	CONSTRUCTION MACHINERY MANUFACTURING              
33312012	CONSTRUCTION MACHINERY MANUFACTURING              
33312021	CONSTRUCTION MACHINERY MANUFACTURING              
33312017	CONSTRUCTION MACHINERY MANUFACTURING              
33312018	CONSTRUCTION MACHINERY MANUFACTURING              
33312001	CONSTRUCTION MACHINERY MANUFACTURING              
33312022	CONSTRUCTION MACHINERY MANUFACTURING              
33312023	CONSTRUCTION MACHINERY MANUFACTURING              
33312025	CONSTRUCTION MACHINERY MANUFACTURING              
33312011	CONSTRUCTION MACHINERY MANUFACTURING              
33392306	OVERHEAD TRVLNG CRANE, HOIST & MONORAIL SYSTEM MFG
33312026	CONSTRUCTION MACHINERY MANUFACTURING              
33392308	OVERHEAD TRVLNG CRANE, HOIST & MONORAIL SYSTEM MFG
33312008	CONSTRUCTION MACHINERY MANUFACTURING              
33313101	MINING MACHINERY & EQUIPMENT MANUFACTURING        
33313202	OIL & GAS FIELD MACHINERY & EQUIPMENT MFG         
33313203	OIL & GAS FIELD MACHINERY & EQUIPMENT MFG         
33313201	OIL & GAS FIELD MACHINERY & EQUIPMENT MFG         
33392103	ELEVATOR & MOVING STAIRWAY MANUFACTURING          
33392105	ELEVATOR & MOVING STAIRWAY MANUFACTURING          
33392101	ELEVATOR & MOVING STAIRWAY MANUFACTURING          
33392106	ELEVATOR & MOVING STAIRWAY MANUFACTURING          
33392104	ELEVATOR & MOVING STAIRWAY MANUFACTURING          
33392102	ELEVATOR & MOVING STAIRWAY MANUFACTURING          
33392204	CONVEYOR & CONVEYING EQUIPMENT MANUFACTURING      
33392203	CONVEYOR & CONVEYING EQUIPMENT MANUFACTURING      
33392202	CONVEYOR & CONVEYING EQUIPMENT MANUFACTURING      
33392302	OVERHEAD TRVLNG CRANE, HOIST & MONORAIL SYSTEM MFG
33392301	OVERHEAD TRVLNG CRANE, HOIST & MONORAIL SYSTEM MFG
33392304	OVERHEAD TRVLNG CRANE, HOIST & MONORAIL SYSTEM MFG
33392303	OVERHEAD TRVLNG CRANE, HOIST & MONORAIL SYSTEM MFG
33392305	OVERHEAD TRVLNG CRANE, HOIST & MONORAIL SYSTEM MFG
33392403	INDL TRUCK, TRACTOR, TRAILER & STACKER MACH MFG   
33392404	INDL TRUCK, TRACTOR, TRAILER & STACKER MACH MFG   
33392405	INDL TRUCK, TRACTOR, TRAILER & STACKER MACH MFG   
33392401	INDL TRUCK, TRACTOR, TRAILER & STACKER MACH MFG   
33299917	ALL OTHER MISC FABRICATED METAL PRODUCT MFG       
33392402	INDL TRUCK, TRACTOR, TRAILER & STACKER MACH MFG   
33351712	MACHINE TOOL MANUFACTURING                        
33351701	MACHINE TOOL MANUFACTURING                        
33351704	MACHINE TOOL MANUFACTURING                        
33351702	MACHINE TOOL MANUFACTURING                        
33351717	MACHINE TOOL MANUFACTURING                        
33351716	MACHINE TOOL MANUFACTURING                        
33351709	MACHINE TOOL MANUFACTURING                        
33351703	MACHINE TOOL MANUFACTURING                        
33351707	MACHINE TOOL MANUFACTURING                        
33351713	MACHINE TOOL MANUFACTURING                        
33351711	MACHINE TOOL MANUFACTURING                        
33351705	MACHINE TOOL MANUFACTURING                        
33351706	MACHINE TOOL MANUFACTURING                        
33351715	MACHINE TOOL MANUFACTURING                        
33351708	MACHINE TOOL MANUFACTURING                        
33351710	MACHINE TOOL MANUFACTURING                        
33351714	MACHINE TOOL MANUFACTURING                        
33351721	MACHINE TOOL MANUFACTURING                        
33351729	MACHINE TOOL MANUFACTURING                        
33351730	MACHINE TOOL MANUFACTURING                        
33351723	MACHINE TOOL MANUFACTURING                        
33351724	MACHINE TOOL MANUFACTURING                        
33351722	MACHINE TOOL MANUFACTURING                        
33351725	MACHINE TOOL MANUFACTURING                        
33351728	MACHINE TOOL MANUFACTURING                        
33351726	MACHINE TOOL MANUFACTURING                        
33351727	MACHINE TOOL MANUFACTURING                        
33351731	MACHINE TOOL MANUFACTURING                        
33351732	MACHINE TOOL MANUFACTURING                        
33351734	MACHINE TOOL MANUFACTURING                        
33351733	MACHINE TOOL MANUFACTURING                        
33299925	ALL OTHER MISC FABRICATED METAL PRODUCT MFG       
33299919	ALL OTHER MISC FABRICATED METAL PRODUCT MFG       
33299920	ALL OTHER MISC FABRICATED METAL PRODUCT MFG       
33299926	ALL OTHER MISC FABRICATED METAL PRODUCT MFG       
33299921	ALL OTHER MISC FABRICATED METAL PRODUCT MFG       
33351402	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351403	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351401	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351406	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351410	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351409	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351413	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351414	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351415	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351407	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351411	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351404	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351405	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351408	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33351101	INDUSTRIAL MOLD MANUFACTURING                     
33351102	INDUSTRIAL MOLD MANUFACTURING                     
33351412	SPECIAL DIE & TOOL, DIE SET, JIG & FIXTURE MFG    
33221620	SAW BLADE & HANDTOOL MANUFACTURING                
33351502	CUTTING TOOL & MACHINE TOOL ACCESSORY MFG         
33351501	CUTTING TOOL & MACHINE TOOL ACCESSORY MFG         
33351503	CUTTING TOOL & MACHINE TOOL ACCESSORY MFG         
33221605	SAW BLADE & HANDTOOL MANUFACTURING                
33221606	SAW BLADE & HANDTOOL MANUFACTURING                
33221624	SAW BLADE & HANDTOOL MANUFACTURING                
33221607	SAW BLADE & HANDTOOL MANUFACTURING                
33221608	SAW BLADE & HANDTOOL MANUFACTURING                
33221611	SAW BLADE & HANDTOOL MANUFACTURING                
33221601	SAW BLADE & HANDTOOL MANUFACTURING                
33221621	SAW BLADE & HANDTOOL MANUFACTURING                
33221612	SAW BLADE & HANDTOOL MANUFACTURING                
33221630	SAW BLADE & HANDTOOL MANUFACTURING                
33221619	SAW BLADE & HANDTOOL MANUFACTURING                
33351504	CUTTING TOOL & MACHINE TOOL ACCESSORY MFG         
33399104	POWER-DRIVEN HANDTOOL MANUFACTURING               
33399101	POWER-DRIVEN HANDTOOL MANUFACTURING               
33399102	POWER-DRIVEN HANDTOOL MANUFACTURING               
33399105	POWER-DRIVEN HANDTOOL MANUFACTURING               
33399107	POWER-DRIVEN HANDTOOL MANUFACTURING               
33399106	POWER-DRIVEN HANDTOOL MANUFACTURING               
33399103	POWER-DRIVEN HANDTOOL MANUFACTURING               
33351904	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351903	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351901	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351902	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351905	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33399201	WELDING & SOLDERING EQUIPMENT MANUFACTURING       
33351909	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351906	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351908	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351910	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33351907	ROLLING MILL & OTHER METALWORKING MACHINERY MFG   
33324902	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324903	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324904	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324905	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324906	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324907	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324908	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324909	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324910	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324911	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324303	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324302	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324306	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324307	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324301	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324305	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324304	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324308	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324310	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324309	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324311	SAWMILL, WOODWORKING & PAPER MACHINERY MFG        
33324402	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324406	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324409	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324404	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324403	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324408	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324407	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324401	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324411	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324413	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324412	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324405	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324410	PRINTING MACHINERY & EQUIPMENT MANUFACTURING      
33324111	FOOD PRODUCT MACHINERY MANUFACTURING              
33324112	FOOD PRODUCT MACHINERY MANUFACTURING              
33324103	FOOD PRODUCT MACHINERY MANUFACTURING              
33324116	FOOD PRODUCT MACHINERY MANUFACTURING              
33324114	FOOD PRODUCT MACHINERY MANUFACTURING              
33324120	FOOD PRODUCT MACHINERY MANUFACTURING              
33324102	FOOD PRODUCT MACHINERY MANUFACTURING              
33324113	FOOD PRODUCT MACHINERY MANUFACTURING              
33324105	FOOD PRODUCT MACHINERY MANUFACTURING              
33324108	FOOD PRODUCT MACHINERY MANUFACTURING              
33324101	FOOD PRODUCT MACHINERY MANUFACTURING              
33324119	FOOD PRODUCT MACHINERY MANUFACTURING              
33324104	FOOD PRODUCT MACHINERY MANUFACTURING              
33324109	FOOD PRODUCT MACHINERY MANUFACTURING              
33324117	FOOD PRODUCT MACHINERY MANUFACTURING              
33324118	FOOD PRODUCT MACHINERY MANUFACTURING              
33324115	FOOD PRODUCT MACHINERY MANUFACTURING              
33324121	FOOD PRODUCT MACHINERY MANUFACTURING              
33324110	FOOD PRODUCT MACHINERY MANUFACTURING              
33324107	FOOD PRODUCT MACHINERY MANUFACTURING              
33324122	FOOD PRODUCT MACHINERY MANUFACTURING              
33324106	FOOD PRODUCT MACHINERY MANUFACTURING              
33324912	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33331835	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331872	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331826	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331847	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331862	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33324913	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33331877	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331874	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331836	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33324914	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33331850	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331854	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33324915	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33331832	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331834	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33324916	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33331852	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331853	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331827	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331829	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331830	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331849	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33324917	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324918	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33331855	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33324919	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324920	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33331873	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331843	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331858	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33331863	OTHER COMMERCIAL & SERVICE INDUSTRY MACHINERY MFG 
33324921	OTHER INDUSTRIAL MACHINERY MANUFACTURING          
33324201	SEMICONDUCTOR MACHINERY MANUFACTURING             
33391102	PUMP & PUMPING EQUIPMENT MANUFACTURING            
33391103	PUMP & PUMPING EQUIPMENT MANUFACTURING            
33391101	PUMP & PUMPING EQUIPMENT MANUFACTURING            
33299102	BALL & ROLLER BEARING MANUFACTURING               
33299101	BALL & ROLLER BEARING MANUFACTURING               
33391202	AIR & GAS COMPRESSOR MANUFACTURING                
33391203	AIR & GAS COMPRESSOR MANUFACTURING                
33391204	AIR & GAS COMPRESSOR MANUFACTURING                
33391201	AIR & GAS COMPRESSOR MANUFACTURING                
33341310	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341301	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341307	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341303	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341309	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341304	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341305	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341302	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341308	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341306	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341312	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33341311	INDUSTRIAL & COML FAN/BLOWER/AIR PRFCTN EQUIP MFG 
33399303	PACKAGING MACHINERY MANUFACTURING                 
33399304	PACKAGING MACHINERY MANUFACTURING                 
33399302	PACKAGING MACHINERY MANUFACTURING                 
33399301	PACKAGING MACHINERY MANUFACTURING                 
33361201	SPEED CHANGER, INDL HIGH-SPEED DRIVE & GEAR MFG   
33361203	SPEED CHANGER, INDL HIGH-SPEED DRIVE & GEAR MFG   
33361202	SPEED CHANGER, INDL HIGH-SPEED DRIVE & GEAR MFG   
33399406	INDUSTRIAL PROCESS FURNACE & OVEN MANUFACTURING   
33399401	INDUSTRIAL PROCESS FURNACE & OVEN MANUFACTURING   
33399402	INDUSTRIAL PROCESS FURNACE & OVEN MANUFACTURING   
33399403	INDUSTRIAL PROCESS FURNACE & OVEN MANUFACTURING   
33399404	INDUSTRIAL PROCESS FURNACE & OVEN MANUFACTURING   
33399405	INDUSTRIAL PROCESS FURNACE & OVEN MANUFACTURING   
33361302	MECHANICAL POWER TRANSMISSION EQUIPMENT MFG       
33361303	MECHANICAL POWER TRANSMISSION EQUIPMENT MFG       
33361301	MECHANICAL POWER TRANSMISSION EQUIPMENT MFG       
33399927	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399904	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399930	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399909	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399907	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399922	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399901	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399902	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399905	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399911	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399916	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399926	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399929	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399924	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399928	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
33399908	ALL OTHER MISC GENERAL PURPOSE MACHINERY MFG      
